,Date,Open,Close,High,Low,Volume,Symbol,tt1qrt_Date,tt1qrt_Open,tt1qrt_Close,tt1qrt_High,tt1qrt_Low,tt1qrt_Volume,tt1mon_Date,tt1mon_Open,tt1mon_Close,tt1mon_High,tt1mon_Low,tt1mon_Volume,tt1w_Date,tt1w_Open,tt1w_Close,tt1w_High,tt1w_Low,tt1w_Volume,tt2d_Date,tt2d_Open,tt2d_Close,tt2d_High,tt2d_Low,tt2d_Volume,q_min_low,q_max_high,q_rel_diff,q_diff,q_pre_avgrel,q_avgrel,q_pre_avgdiff,q_avgdiff,q_SMI_before,q_SMI,q_AvgSMI,m_min_low,m_max_high,m_rel_diff,m_diff,m_pre_avgrel,m_avgrel,m_pre_avgdiff,m_avgdiff,m_SMI_before,m_SMI,m_AvgSMI,w_min_low,w_max_high,w_rel_diff,w_diff,w_pre_avgrel,w_avgrel,w_pre_avgdiff,w_avgdiff,w_SMI_before,w_SMI,w_AvgSMI,2d_min_low,2d_max_high,2d_rel_diff,2d_diff,2d_pre_avgrel,2d_avgrel,2d_pre_avgdiff,2d_avgdiff,2d_SMI_before,2d_SMI,2d_AvgSMI
5817,2021-02-12,177.27,178.7,178.84,177.205,1081644,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210201.0,175.97,175.06,182.38,173.55,43293183.0,20210208.0,179.3,178.7,182.38,175.84,9497061.0,20210211.0,179.35,178.7,179.875,175.84,3270001.0,156.13,196.72,2.2749999999999773,40.59,2.190335344492289,2.378255997078761,40.58999999999986,40.58999999999711,11.718433097210793,111.71843309721079,112.93707438489436,163.38,187.27,3.375,23.890000000000015,3.290335344492215,3.478255997076814,23.889999999999954,23.889999999998782,29.1189283974633,129.1189283974633,131.18944534444842,173.55,182.38,0.7349999999999852,8.829999999999984,0.651243139516684,0.8422344379023512,8.872060312127342,9.012336088939357,18.690701935450612,118.69070193545062,123.3961143454894,175.84,182.38,-0.410000000000025,6.539999999999992,-0.5120915821466504,-0.30573346558514675,6.461474817581677,6.377083628186838,-9.58850419441886,90.41149580558114,100.7417388147355
5818,2021-02-16,179.0,176.63,179.69,176.3242,1834033,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210201.0,175.97,175.06,182.38,173.55,43293183.0,20210216.0,179.0,176.54,180.77,175.14,8487733.0,20210216.0,179.0,176.65,179.69,175.14,3412275.0,156.13,196.72,0.20499999999998408,40.59,0.8667784481640858,1.370604297802311,40.58999999999996,40.58999999999901,6.753408710531385,106.75340871053139,108.81463060198571,163.38,187.27,1.3050000000000068,23.890000000000015,1.9667784481640764,2.4706042978016556,23.889999999999993,23.88999999999959,20.683166997084122,120.68316699708413,124.18525977953888,175.14,182.38,-2.1299999999999955,7.240000000000009,-1.2029189534944353,-0.5212011563621731,7.784020104042453,8.193458765674755,-12.722372108484045,87.27762789151595,99.31712337617375,175.14,179.875,-0.8774999999999977,4.735000000000014,-0.7556971940488819,-0.6057092845609702,5.310491605860568,5.666022279969325,-21.380406028486334,78.61959397151367,85.99364225258762
5819,2021-02-17,176.05,176.65,177.3,175.14,1578242,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210201.0,175.97,175.06,182.38,173.55,43293183.0,20210216.0,179.0,176.54,180.77,175.14,8487733.0,20210216.0,179.0,176.65,179.69,175.14,3412275.0,156.13,196.72,0.22499999999999432,40.59,0.4389261493880248,0.7494855321927869,40.58999999999999,40.58999999999966,3.6929565518245533,103.69295655182455,105.4001812352116,163.38,187.27,1.325000000000017,23.890000000000015,1.5389261493880368,1.8494855321925763,23.890000000000008,23.88999999999987,15.483344765111648,115.48334476511165,118.38398310325405,175.14,182.38,-2.109999999999985,7.240000000000009,-1.8076396511648019,-1.3788268195639255,7.421340034680824,7.678712945012135,-35.912966910934486,64.08703308906551,75.8303965181016,175.14,179.875,-0.8574999999999875,4.735000000000014,-0.823565731349619,-0.7509469157534027,4.926830535286865,5.173227783514352,-29.03204525988448,70.96795474011552,75.97651724427288
5820,2021-02-18,177.25,179.37,179.67,176.15,2088619,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210201.0,175.97,175.06,182.38,173.55,43293183.0,20210216.0,179.0,176.54,180.77,175.14,8487733.0,20210218.0,177.25,176.54,180.77,176.15,5075458.0,156.13,196.72,2.944999999999993,40.59,2.109642049796004,1.6562565439282648,40.59,40.58999999999989,8.16090930735782,108.16090930735783,107.24066661664241,163.38,187.27,4.045000000000016,23.890000000000015,3.2096420497960225,2.756256543928207,23.890000000000015,23.889999999999965,23.074562946238686,123.07456294623869,121.51103633191047,175.14,182.38,0.6100000000000136,7.240000000000009,-0.1958798837215916,-0.5901955290023696,7.3004466782269475,7.426535433822011,-15.89423585901158,84.10576414098841,81.3473082666928,175.14,180.77,1.4150000000000205,5.630000000000024,0.6688114228834738,0.19555864333784828,5.395610178428971,5.321482713457431,7.349780272453106,107.3497802724531,96.89202592972636
5821,2021-02-19,179.57,176.54,180.77,176.2,2986839,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210201.0,175.97,175.06,182.38,173.55,43293183.0,20210216.0,179.0,176.54,180.77,175.14,8487733.0,20210218.0,177.25,176.54,180.77,176.15,5075458.0,156.13,196.72,0.11499999999998067,40.59,0.7798806832653218,1.0720059701529694,40.59,40.58999999999997,5.282118601394285,105.28211860139429,105.93496793981033,163.38,187.27,1.2150000000000034,23.890000000000015,1.8798806832653432,2.1720059701529646,23.890000000000015,23.89,18.18339029010435,118.18339029010434,119.29260563737304,175.14,182.38,-2.219999999999999,7.240000000000009,-1.5452932945738629,-1.2269273727166983,7.260148892742322,7.315611073102218,-33.54271736035344,66.45728263964656,71.42062451532865,175.14,180.77,-1.414999999999992,5.630000000000024,-0.72039619237217,-0.41507791380216386,5.5518700594763395,5.4750742774700365,-15.162457813959234,84.83754218604076,88.85570343393596
5822,2021-02-22,176.46,176.12,177.09,175.01,2271502,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210201.0,175.97,175.06,182.38,173.55,43293183.0,20210222.0,176.46,175.06,180.75,173.76,13364167.0,20210222.0,176.46,176.17,177.54,174.71,4623930.0,156.13,196.72,-0.3050000000000068,40.59,0.056626894421769436,0.3950865863321695,40.59,40.58999999999999,1.9467188289340704,101.94671882893407,103.27613519922616,163.38,187.27,0.7950000000000159,23.890000000000015,1.1566268944217917,1.4950865863321827,23.890000000000015,23.89000000000001,12.516421819440621,112.51642181944062,114.77514975875144,173.76,180.77,-1.1449999999999818,7.010000000000019,-1.2784310981912754,-1.2612631896997497,7.0933829642474535,7.167459000532375,-35.194151500722,64.805848499278,67.01077383796155,174.71,180.77,-1.6200000000000045,6.060000000000002,-1.3201320641240597,-1.0184473473500943,5.890623353158781,5.7521069945958665,-35.41127966871724,64.58872033128276,72.67771469883382
5823,2021-02-23,177.54,176.17,177.54,174.71,2352428,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210201.0,175.97,175.06,182.38,173.55,43293183.0,20210222.0,176.46,175.06,180.75,173.76,13364167.0,20210222.0,176.46,176.17,177.54,174.71,4623930.0,156.13,196.72,-0.2550000000000239,40.59,-0.15112436852609276,0.03094594975999468,40.59,40.59,0.15248065907856456,100.15248065907856,101.19369883912776,163.38,187.27,0.8449999999999989,23.890000000000015,0.9488756314739298,1.130945949760014,23.890000000000015,23.890000000000015,9.467944326161685,109.46794432616169,111.23701280369161,173.76,180.77,-1.0949999999999989,7.010000000000019,-1.156143699397091,-1.1911835294979773,7.037794321415831,7.0810158811213455,-33.644424740630356,66.35557525936964,66.57397478556695,174.71,180.77,-1.5700000000000216,6.060000000000002,-1.4867106880413676,-1.3306229078109433,6.003541117719594,5.919729743345018,-44.95552890085344,55.04447109914656,60.92221896570898
5824,2021-02-24,176.0,177.63,177.98,173.76,2742552,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210201.0,175.97,175.06,182.38,173.55,43293183.0,20210222.0,176.46,175.06,180.75,173.76,13364167.0,20210224.0,176.0,178.76,180.75,173.76,5376850.0,156.13,196.72,1.204999999999984,40.59,0.7529585438246251,0.5122876791364149,40.59,40.59,2.5242063519902187,102.52420635199022,102.08070384770274,163.38,187.27,2.305000000000007,23.890000000000015,1.8529585438246476,1.6122876791364364,23.890000000000015,23.890000000000015,13.497594634880164,113.49759463488016,112.7440673578173,173.76,180.77,0.3650000000000091,7.010000000000019,-0.14204789979902432,-0.491759776365342,7.01926477380529,7.039848476243975,-13.970748888269096,86.0292511117309,79.54415900300958,173.76,180.75,0.375,6.990000000000009,-0.24557022934712258,-0.6072544555017295,6.661180372573204,6.414030162830475,-18.935191761984218,81.06480823801579,74.35061181391352
5825,2021-02-25,177.52,178.76,180.75,177.43,2634298,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210201.0,175.97,175.06,182.38,173.55,43293183.0,20210222.0,176.46,175.06,180.75,173.76,13364167.0,20210224.0,176.0,178.76,180.75,173.76,5376850.0,156.13,196.72,2.3349999999999795,40.59,1.807652847941528,1.3758644583398234,40.59,40.59,6.779327215273827,106.77932721527382,105.21311942608347,163.38,187.27,3.4350000000000023,23.890000000000015,2.9076528479415504,2.4758644583398457,23.890000000000015,23.890000000000015,20.727203502217197,120.7272035022172,118.06615812075057,173.76,180.77,1.4950000000000045,7.010000000000019,0.9493173667336616,0.46895831903399365,7.0130882579351095,7.022008330704731,13.35681465894612,113.35681465894612,102.0859294403006,173.76,180.75,1.5049999999999955,6.990000000000009,0.9214765902176227,0.4118995749778386,6.8803934575244075,6.724939025959763,12.24991255349125,112.24991255349124,99.61681230696533
5826,2021-02-26,179.44,175.06,179.45,174.605,3363387,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210201.0,175.97,175.06,182.38,173.55,43293183.0,20210222.0,176.46,175.06,180.75,173.76,13364167.0,20210226.0,179.44,176.41,179.45,174.605,5203468.0,156.13,196.72,-1.365000000000009,40.59,-0.30744905068616335,0.253655452322499,40.59,40.59,1.2498420907735845,101.24984209077358,102.57093453587687,163.38,187.27,-0.26499999999998636,23.890000000000015,0.7925509493138594,1.3536554523225215,23.890000000000015,23.890000000000015,11.33240227980344,111.33240227980343,113.57698756011915,173.76,180.77,-2.204999999999984,7.010000000000019,-1.1535608777554354,-0.6127211454922923,7.011029419311717,7.014689056442721,-17.46965946921144,82.53034053078856,89.04887016729259,173.76,180.75,-2.194999999999993,6.990000000000009,-1.1561744699274543,-0.63348312162569,6.953464485841475,6.877289332547571,-18.422465334638677,81.57753466536133,87.59062721256265
5827,2021-03-01,175.7,176.41,177.5,175.7,1840081,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210301.0,175.7,180.8,181.56,174.07,12178895.0,20210226.0,179.44,176.41,179.45,174.605,5203468.0,156.13,196.72,-0.01500000000001478,40.59,-0.11248301689539764,0.009563139510567906,40.59,40.59,0.047120667704202535,100.0471206677042,100.88839195709508,173.55,196.72,-8.724999999999994,23.169999999999987,-5.552483016895376,-3.25043686048941,23.409999999999997,23.570000000000004,-27.581135854810434,72.41886414518956,86.13823861683275,173.76,181.56,-1.25,7.800000000000011,-1.2178536259184785,-1.0161427991097498,7.537009806437247,7.362902889772405,-27.601689559731778,72.39831044026822,77.94849701594302,173.76,180.75,-0.8449999999999989,6.990000000000009,-0.9487248233091508,-0.8436442560813304,6.977821495280498,6.944310774369522,-24.297422263850954,75.70257773614904,79.66526089495358
5828,2021-03-02,177.0,177.11,177.79,174.79,2272478,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210301.0,175.7,180.8,181.56,174.07,12178895.0,20210302.0,177.0,178.06,180.02,174.79,4540318.0,156.13,196.72,0.6850000000000023,40.59,0.4191723277015356,0.2826359316378797,40.59,40.59,1.3926382440890843,101.39263824408908,101.22455614842441,173.55,196.72,-8.024999999999977,23.169999999999987,-7.200827672298443,-5.884030735028766,23.249999999999993,23.356666666666662,-50.38416499239704,49.61583500760296,61.78996954401289,173.76,181.56,-0.549999999999983,7.800000000000011,-0.7726178753061481,-0.8537928499073487,7.712336602145756,7.595858698021306,-22.48048269064717,77.51951730935284,77.6625105448829,174.605,180.02,-0.20249999999998636,5.4150000000000205,-0.45124160776970784,-0.5820424905402487,5.935940498426847,6.272063923741072,-18.559839236876915,81.44016076312309,80.84852747373326
5829,2021-03-03,177.43,178.06,180.02,176.8,2267840,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210301.0,175.7,180.8,181.56,174.07,12178895.0,20210302.0,177.0,178.06,180.02,174.79,4540318.0,156.13,196.72,1.634999999999991,40.59,1.2297241092338391,0.914028050035186,40.59,40.59,4.503710520005843,104.50371052000584,103.41065906281204,173.55,196.72,-7.074999999999989,23.169999999999987,-7.116942557432807,-6.705971949964794,23.19666666666666,23.249999999999993,-57.685780214750935,42.314219785249065,48.80613637150367,173.76,181.56,0.4000000000000057,7.800000000000011,0.009127374897954343,-0.2785127000371467,7.770778867381926,7.712472144261719,-7.22239756144513,92.77760243855487,87.73923847399755,174.605,180.02,0.7475000000000023,5.4150000000000205,0.34791946407676555,0.037932145871094114,5.588646832808963,5.816452529786333,1.3043051817870694,101.30430518178707,94.4857126124358
5830,2021-03-04,179.29,177.63,180.18,174.07,3535732,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210301.0,175.7,180.8,181.56,174.07,12178895.0,20210304.0,179.29,180.8,181.56,174.07,5798496.0,156.13,196.72,1.204999999999984,40.59,1.2132413697446025,1.1135035965081304,40.59,40.59,5.486590768702293,105.48659076870229,104.79461353340554,173.55,196.72,-7.5049999999999955,23.169999999999987,-7.375647519144266,-7.1524223294177744,23.178888888888878,23.20259259259258,-61.65192360185804,38.34807639814196,41.83409638926253,173.76,181.56,-0.030000000000001137,7.800000000000011,-0.016957541700682643,-0.104142594479504,7.790259622460649,7.764330463061006,-2.6825904686814908,97.3174095313185,94.12468584554485,174.07,181.56,-0.18500000000000227,7.490000000000009,-0.007360178641079657,0.007737262862978269,6.856215610936327,6.509627917219662,0.237717515082888,100.23771751508289,98.32038254753385
5831,2021-03-05,178.45,180.8,181.56,176.95,2262764,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210301.0,175.7,180.8,181.56,174.07,12178895.0,20210304.0,179.29,180.8,181.56,174.07,5798496.0,156.13,196.72,4.375,40.59,3.321080456581534,2.5852215032237327,40.59,40.59,12.73821878898119,112.73821878898119,110.09035037045598,173.55,196.72,-4.3349999999999795,23.169999999999987,-5.348549173048076,-5.949840225171309,23.172962962962952,23.18283950617283,-51.32969344490404,48.67030655509596,46.391569833151486,173.76,181.56,3.140000000000015,7.800000000000011,2.0876808194331153,1.3570730147955754,7.796753207486891,7.785945626011595,34.85955540870494,134.85955540870495,121.28126555431824,174.07,181.56,2.9850000000000136,7.490000000000009,1.9875466071196493,1.3276101590340923,7.278738536978782,7.022368330392409,37.810895030620124,137.81089503062012,124.64739086959136
5832,2021-03-08,180.99,183.77,185.7,180.93,2574984,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210308.0,180.99,184.92,186.21,180.93,12856869.0,20210308.0,180.99,181.18,185.7,180.93,5417085.0,156.13,196.72,7.344999999999999,40.59,6.003693485527177,4.864202824759362,40.59,40.59,23.967493593295696,123.9674935932957,119.34177918568246,173.55,196.72,-1.3649999999999807,23.169999999999987,-2.6928497243493457,-3.7785132246233335,23.170987654320975,23.174938271604926,-32.60861522339374,67.39138477660626,60.39144646212133,174.07,186.21,3.630000000000024,12.140000000000015,3.115893606477721,2.529620075917006,10.692251069162307,9.72348258811207,52.031153508923225,152.03115350892324,141.78119085738822,174.07,185.7,3.8850000000000193,11.629999999999995,3.2525155357065625,2.6108804101490724,10.179579512326258,9.127175785014975,57.21113456444268,157.2111345644427,146.35655333282557
5833,2021-03-09,183.5,181.18,184.15,181.02,2842101,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210308.0,180.99,184.92,186.21,180.93,12856869.0,20210308.0,180.99,181.18,185.7,180.93,5417085.0,156.13,196.72,4.7549999999999955,40.59,5.171231161842389,5.068888382814713,40.59,40.59,24.976045246684958,124.97604524668496,123.09795655968412,173.55,196.72,-3.954999999999984,23.169999999999987,-3.5342832414497716,-3.615693235840959,23.170329218106986,23.171865569272967,-31.207614467050476,68.79238553294952,65.99207250934013,174.07,186.21,1.0400000000000205,12.140000000000015,1.7319645354925874,1.9978497156340604,11.657417023054112,11.012772211406766,36.28241240774481,136.2824124077448,138.11533855762593,174.07,185.7,1.295000000000016,11.629999999999995,1.9475051785688648,2.1686302557622676,11.14652650410875,10.473409597744158,41.41211580666842,141.41211580666842,143.0602616487208
5834,2021-03-10,182.37,184.51,185.38,181.41,2370679,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210308.0,180.99,184.92,186.21,180.93,12856869.0,20210310.0,182.37,184.57,185.38,181.41,4748172.0,156.13,196.72,8.08499999999998,40.59,7.113743720614116,6.432125274680982,40.59,40.59,31.693152375860954,131.69315237586096,128.82808710380203,173.55,196.72,-0.625,23.169999999999987,-1.5947610804832575,-2.268405132269158,23.17010973936899,23.17069501600365,-19.579948989034683,80.42005101096532,75.61072484375693,174.07,186.21,4.3700000000000045,12.140000000000015,3.4906548451641988,2.993053135320819,11.979139007684713,11.657016742258731,51.35195739181666,151.35195739181665,146.93975111375306,180.93,185.7,1.1949999999999932,4.769999999999982,1.4458350595229503,1.686766791602723,6.8955088347029045,8.088142422383322,41.70962140663407,141.70962140663408,142.15983482066298
5835,2021-03-11,183.13,184.57,185.07,182.0959,2377493,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210308.0,180.99,184.92,186.21,180.93,12856869.0,20210310.0,182.37,184.57,185.38,181.41,4748172.0,156.13,196.72,8.144999999999982,40.59,7.80124790687136,7.344873696141233,40.59,40.59,36.19055775383707,136.19055775383708,133.73640087049208,173.55,196.72,-0.5649999999999977,23.169999999999987,-0.9082536934944178,-1.3616375064193311,23.170036579789656,23.170256058527652,-11.753322906573489,88.24667709342651,84.03469301020331,174.07,186.21,4.430000000000007,12.140000000000015,4.116884948388071,3.74227434403232,12.086379669228247,11.943258693571742,62.667558997889515,162.6675589978895,157.424956369844,180.93,185.7,1.2549999999999955,4.769999999999982,1.318611686507647,1.4413300548726724,5.478502944900956,6.348382770728412,45.407786736441366,145.40778673644138,144.32513609784857
5836,2021-03-12,185.61,184.92,186.21,184.27,2691612,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210308.0,180.99,184.92,186.21,180.93,12856869.0,20210312.0,185.61,189.48,189.63,184.27,5991974.0,156.13,196.72,8.494999999999976,40.59,8.263749302290437,7.957457433574035,40.59,40.59,39.208955080433775,139.20895508043378,137.38477034378656,173.55,196.72,-0.2150000000000034,23.169999999999987,-0.44608456449814154,-0.7512688784718714,23.17001219326321,23.17009348168469,-6.48481525606039,93.51518474393961,90.35502083269418,174.07,186.21,4.780000000000001,12.140000000000015,4.558961649462692,4.2867325476525675,12.122126556409427,12.062503935463532,71.07533511429008,171.07533511429008,166.52520886614138,181.41,189.63,-0.5999999999999943,8.219999999999999,0.03953722883588617,0.5068015041814816,7.306167648300318,6.986906022443016,14.507179645856331,114.50717964585633,124.44649846318708
5837,2021-03-15,186.03,189.48,189.63,185.71,3300362,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210315.0,186.03,188.71,192.09,185.71,17878828.0,20210312.0,185.61,189.48,189.63,184.27,5991974.0,156.13,196.72,13.054999999999978,40.59,11.457916434096798,10.291096767255878,40.59,40.59,50.707547510499516,150.70754751049952,146.26662178826186,173.55,196.72,4.344999999999999,23.169999999999987,2.747971811833952,1.5815582483986774,23.170004064421065,23.170033870175608,13.65175603333454,113.65175603333454,105.88617763312108,180.93,192.09,2.969999999999999,11.159999999999997,3.49965388315423,3.7620134379870094,11.480708852136473,11.674640546578825,64.44761057914442,164.44761057914442,165.14014334147674,181.41,189.63,3.960000000000008,8.219999999999999,2.653179076278634,1.937719885579583,7.915389216100104,7.6058948182144075,50.95310760646281,150.95310760646282,142.1175712253709
5838,2021-03-16,188.0,186.85,188.46,185.98,2264001,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210315.0,186.03,188.71,192.09,185.71,17878828.0,20210316.0,188.0,188.3,189.99,185.98,4849124.0,156.13,196.72,10.424999999999983,40.59,10.769305478032255,10.60990257444013,40.59,40.59,52.27840637812332,152.27840637812332,150.27447818150284,173.55,196.72,1.7150000000000034,23.169999999999987,2.0593239372779863,1.90006870765155,23.170001354807013,23.17001219326321,16.40110235422322,116.40110235422321,112.89612744718917,180.93,192.09,0.3400000000000034,11.159999999999997,1.3932179610514126,2.1828164533632783,11.266902950712156,11.402815482667712,38.285570027528046,138.28557002752805,147.23709446551095,184.27,189.99,-0.28000000000000114,5.719999999999999,0.6977263587595439,1.1110575343662237,6.451796405366701,6.8364958763159365,32.50371402154498,132.50371402154497,135.70833308948696
5839,2021-03-17,187.33,188.3,189.99,187.05,2585123,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210315.0,186.03,188.71,192.09,185.71,17878828.0,20210316.0,188.0,188.3,189.99,185.98,4849124.0,156.13,196.72,11.875,40.59,11.506435159344084,11.207590964376099,40.59,40.59,55.223409531293896,155.2234095312939,153.5737657480302,173.55,196.72,3.1650000000000205,23.169999999999987,2.7964413124260092,2.4976504441678564,23.17000045160233,23.17000436548929,21.55934375125106,121.55934375125106,118.67160498323042,180.93,192.09,1.7900000000000205,11.159999999999997,1.6577393203504844,1.832765031354749,11.19563431690405,11.264694705491937,32.53998584553226,132.53998584553227,137.43902205219183,184.27,189.99,1.170000000000016,5.719999999999999,1.0125754529198585,1.0454028134019802,5.963932135122233,6.254786715520135,33.427288921235316,133.42728892123532,134.1876369773192
5840,2021-03-18,188.6,191.0,192.09,188.6,3050490,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210315.0,186.03,188.71,192.09,185.71,17878828.0,20210318.0,188.6,188.71,192.09,188.6,9729342.0,156.13,196.72,14.574999999999989,40.59,13.552145053114685,12.770627023535155,40.59,40.59,62.92499149315178,162.92499149315177,159.8079162447779,173.55,196.72,5.865000000000009,23.169999999999987,4.842147104142009,4.060648217483958,23.1700001505341,23.170001555519164,35.05091018448119,135.05091018448118,129.59114178406426,180.93,192.09,4.490000000000009,11.159999999999997,3.545913106783501,2.97486374830725,11.171878105634681,11.202816972253768,53.109209151147475,153.10920915114747,147.8858134514956,185.98,192.09,1.9650000000000034,6.110000000000014,1.6475251509732884,1.4468177051161857,6.06131071170742,6.125802712978325,47.23683647372158,147.23683647372158,142.88710330825413
5841,2021-03-19,190.6,188.71,191.0,188.69,6678852,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210315.0,186.03,188.71,192.09,185.71,17878828.0,20210318.0,188.6,188.71,192.09,188.6,9729342.0,156.13,196.72,12.284999999999997,40.59,12.70738168437156,12.728463464092759,40.59,40.59,62.717238059092175,162.71723805909218,161.74746412098742,173.55,196.72,3.575000000000017,23.169999999999987,3.9973823680473477,4.018470984526218,23.170000050178025,23.170000551958406,34.68684409838361,134.6868440983836,132.98827666027717,180.93,192.09,2.200000000000017,11.159999999999997,2.648637702261178,2.7573797176098687,11.16395936854489,11.176911903114517,49.34063615266588,149.34063615266587,148.85569525227578,185.98,192.09,-0.32499999999998863,6.110000000000014,0.3325083836577705,0.703944824143909,6.093770237235816,6.104447729149985,23.063341857525575,123.06334185752557,129.67126234110177
5842,2021-03-22,188.26,189.47,189.76,187.01,2605333,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210322.0,188.26,194.88,194.95,187.01,13102326.0,20210322.0,188.26,188.33,191.71,187.01,5374059.0,156.13,196.72,13.044999999999987,40.59,12.93246056145718,12.864461529002373,40.59,40.59,63.38734431634576,163.38734431634578,162.84071758455966,173.55,196.72,4.335000000000008,23.169999999999987,4.222460789349121,4.154464187741487,23.170000016726,23.1700001951368,35.8607177622163,135.8607177622163,134.90323739490324,185.71,194.95,-0.8599999999999852,9.23999999999998,0.309545900753736,1.125490506372447,9.88131978951495,10.313183827381472,21.82624735892466,121.82624735892466,130.83606332337504,187.01,192.09,-0.0800000000000125,5.0800000000000125,0.05750279455258185,0.2729834710830243,5.417923412411946,5.646764851324626,9.668667928291274,109.66866792829127,116.33619939922811
5843,2021-03-23,188.77,188.33,191.71,187.9,2768726,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210322.0,188.26,194.88,194.95,187.01,13102326.0,20210322.0,188.26,188.33,191.71,187.01,5374059.0,156.13,196.72,11.905000000000001,40.59,12.247486853819062,12.453145078880166,40.59,40.59,61.36065572249404,161.36065572249404,161.85400967651591,173.55,196.72,3.1950000000000216,23.169999999999987,3.5374869297830545,3.7431460157691987,23.170000005575325,23.170000068762484,32.31028057540374,132.31028057540374,133.1745995152369,185.71,194.95,-1.9999999999999716,9.23999999999998,-1.2301513664154025,-0.4449374088194526,9.453773263171637,9.740243451241582,-9.136063406356373,90.86393659364363,104.18797883688742,187.01,192.09,-1.2199999999999989,5.0800000000000125,-0.7941657351491386,-0.4384493330717509,5.192641137470657,5.344015708755314,-16.40898369192373,83.59101630807626,94.50607733846022
5844,2021-03-24,188.43,190.69,192.74,188.083,2829189,MMM,20210104.0,175.0,192.68,196.72,163.38,176338934.0,20210301.0,175.7,192.68,196.72,174.07,62922350.0,20210322.0,188.26,194.88,194.95,187.01,13102326.0,20210324.0,188.43,193.1,193.36,188.083,5050424.0,156.13,196.72,14.264999999999986,40.59,13.59249561793968,13.212712104919841,40.59,40.59,65.10328704074817,165.10328704074817,164.0201945860041,173.55,196.72,5.555000000000007,23.169999999999987,4.882495643261023,4.502712434097081,23.170000001858433,23.170000024159783,38.8667451825811,138.8667451825811,136.96936329346636,185.71,194.95,0.36000000000001364,9.23999999999998,-0.17005045547179176,-0.26167943992101206,9.311257754390533,9.454252986674216,-5.535697855554524,94.46430214444547,97.7055277085928,187.01,193.36,0.5049999999999955,6.350000000000023,0.07194475495028407,-0.09818660772372761,5.964213712490235,5.757481044578594,-3.4107487966871513,96.58925120331286,95.89485991502865
