,Date,Open,Close,High,Low,Volume,Symbol,tt1qrt_Date,tt1qrt_Open,tt1qrt_Close,tt1qrt_High,tt1qrt_Low,tt1qrt_Volume,tt1mon_Date,tt1mon_Open,tt1mon_Close,tt1mon_High,tt1mon_Low,tt1mon_Volume,tt1w_Date,tt1w_Open,tt1w_Close,tt1w_High,tt1w_Low,tt1w_Volume,tt2d_Date,tt2d_Open,tt2d_Close,tt2d_High,tt2d_Low,tt2d_Volume
698,20001009,46.15625,45.875,47.15625,45.875,1789600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001009.0,46.15625,45.5,47.71875,45.25,17600200.0,20001009.0,46.15625,46.5625,47.4375,45.875,4118400.0
699,20001010,46.09375,46.5625,47.4375,46.09375,2328800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001009.0,46.15625,45.5,47.71875,45.25,17600200.0,20001009.0,46.15625,46.5625,47.4375,45.875,4118400.0
700,20001011,47.25,46.625,47.71875,46.53125,2367200,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001009.0,46.15625,45.5,47.71875,45.25,17600200.0,20001011.0,47.25,45.4375,47.71875,45.25,7254000.0
701,20001012,46.5625,45.4375,46.59375,45.25,4886800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001009.0,46.15625,45.5,47.71875,45.25,17600200.0,20001011.0,47.25,45.4375,47.71875,45.25,7254000.0
702,20001013,45.3125,45.5,45.65625,45.3125,6227800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001009.0,46.15625,45.5,47.71875,45.25,17600200.0,20001013.0,45.3125,46.09375,47.4375,45.3125,9084800.0
703,20001016,45.8125,46.09375,47.4375,45.8125,2857000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001016.0,45.8125,43.625,47.4375,41.96875,26090400.0,20001013.0,45.3125,46.09375,47.4375,45.3125,9084800.0
704,20001017,46.25,45.5625,46.6875,45.46875,4001600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001016.0,45.8125,43.625,47.4375,41.96875,26090400.0,20001017.0,46.25,45.5625,46.6875,45.125,8215000.0
705,20001018,45.125,45.5625,45.6875,45.125,4213400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001016.0,45.8125,43.625,47.4375,41.96875,26090400.0,20001017.0,46.25,45.5625,46.6875,45.125,8215000.0
706,20001019,45.625,44.5,45.625,44.21875,4775400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001016.0,45.8125,43.625,47.4375,41.96875,26090400.0,20001019.0,45.625,43.625,45.625,41.96875,15018400.0
707,20001020,44.0,43.625,44.4375,41.96875,10243000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001016.0,45.8125,43.625,47.4375,41.96875,26090400.0,20001019.0,45.625,43.625,45.625,41.96875,15018400.0
708,20001023,46.0,44.90625,47.0,44.25,5694200,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001023.0,46.0,46.75,47.0,44.25,15261800.0,20001023.0,46.0,45.03125,47.0,44.25,7973600.0
709,20001024,45.4375,45.03125,46.0,44.78125,2279400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001023.0,46.0,46.75,47.0,44.25,15261800.0,20001023.0,46.0,45.03125,47.0,44.25,7973600.0
710,20001025,44.625,45.0625,45.09375,44.53125,2882400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001023.0,46.0,46.75,47.0,44.25,15261800.0,20001025.0,44.625,46.09375,46.5625,44.53125,5147400.0
711,20001026,44.96875,46.09375,46.5625,44.90625,2265000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001023.0,46.0,46.75,47.0,44.25,15261800.0,20001025.0,44.625,46.09375,46.5625,44.53125,5147400.0
712,20001027,46.15625,46.75,46.75,45.3125,2140800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001023.0,46.0,46.75,47.0,44.25,15261800.0,20001027.0,46.15625,47.5,47.875,45.3125,5096000.0
713,20001030,46.625,47.5,47.875,46.03125,2955200,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001030.0,46.625,47.4375,48.96875,46.03125,15085200.0,20001027.0,46.15625,47.5,47.875,45.3125,5096000.0
714,20001031,47.125,48.3125,48.375,46.28125,4168000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001002.0,45.96875,48.3125,48.375,41.96875,80873600.0,20001030.0,46.625,47.4375,48.96875,46.03125,15085200.0,20001031.0,47.125,47.5625,48.96875,46.28125,6841200.0
715,20001101,48.125,47.5625,48.96875,47.40625,2673200,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001030.0,46.625,47.4375,48.96875,46.03125,15085200.0,20001031.0,47.125,47.5625,48.96875,46.28125,6841200.0
716,20001102,47.59375,47.46875,47.96875,47.21875,2785800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001030.0,46.625,47.4375,48.96875,46.03125,15085200.0,20001102.0,47.59375,47.4375,47.96875,46.90625,5288800.0
717,20001103,47.34375,47.4375,47.53125,46.90625,2503000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001030.0,46.625,47.4375,48.96875,46.03125,15085200.0,20001102.0,47.59375,47.4375,47.96875,46.90625,5288800.0
718,20001106,47.375,48.6875,49.125,47.125,3368000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001106.0,47.375,47.5,49.875,47.125,12222400.0,20001106.0,47.375,48.46875,49.125,47.125,5180200.0
719,20001107,49.125,48.46875,49.125,48.0,1812200,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001106.0,47.375,47.5,49.875,47.125,12222400.0,20001106.0,47.375,48.46875,49.125,47.125,5180200.0
720,20001108,48.78125,48.65625,49.875,47.875,2876400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001106.0,47.375,47.5,49.875,47.125,12222400.0,20001108.0,48.78125,48.6875,49.875,47.5625,5082200.0
721,20001109,48.1875,48.6875,49.25,47.5625,2205800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001106.0,47.375,47.5,49.875,47.125,12222400.0,20001108.0,48.78125,48.6875,49.875,47.5625,5082200.0
722,20001110,48.8125,47.5,49.21875,47.3125,1960000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001106.0,47.375,47.5,49.875,47.125,12222400.0,20001110.0,48.8125,47.40625,49.21875,47.03125,4205400.0
723,20001113,47.0625,47.40625,47.875,47.03125,2245400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001113.0,47.0625,48.0,48.6875,46.375,14233000.0,20001110.0,48.8125,47.40625,49.21875,47.03125,4205400.0
724,20001114,47.03125,47.5,47.71875,46.375,2655000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001113.0,47.0625,48.0,48.6875,46.375,14233000.0,20001114.0,47.03125,47.6875,48.34375,46.375,5605600.0
725,20001115,47.03125,47.6875,48.34375,47.03125,2950600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001113.0,47.0625,48.0,48.6875,46.375,14233000.0,20001114.0,47.03125,47.6875,48.34375,46.375,5605600.0
726,20001116,48.625,47.65625,48.6875,46.84375,3067600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001113.0,47.0625,48.0,48.6875,46.375,14233000.0,20001116.0,48.625,48.0,48.6875,46.84375,6382000.0
727,20001117,48.0,48.0,48.5,47.59375,3314400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001113.0,47.0625,48.0,48.6875,46.375,14233000.0,20001116.0,48.625,48.0,48.6875,46.84375,6382000.0
728,20001120,48.21875,47.3125,48.34375,47.125,3055400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001120.0,48.21875,47.90625,48.5,47.125,8543200.0,20001120.0,48.21875,47.84375,48.34375,47.125,5395800.0
729,20001121,47.125,47.84375,47.9375,47.125,2340400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001120.0,48.21875,47.90625,48.5,47.125,8543200.0,20001120.0,48.21875,47.84375,48.34375,47.125,5395800.0
730,20001122,47.53125,47.90625,48.5,47.53125,2156600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001120.0,48.21875,47.90625,48.5,47.125,8543200.0,20001122.0,47.53125,47.90625,48.5,47.53125,3147400.0
731,20001124,47.90625,47.90625,48.03125,47.5625,990800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001120.0,48.21875,47.90625,48.5,47.125,8543200.0,20001122.0,47.53125,47.90625,48.5,47.53125,3147400.0
732,20001127,48.03125,49.625,50.0,47.5625,4653800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001127.0,48.03125,49.8125,50.625,47.5625,16495800.0,20001127.0,48.03125,49.4375,50.625,47.5625,8389600.0
733,20001128,49.25,49.4375,50.625,49.0625,3735800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001127.0,48.03125,49.8125,50.625,47.5625,16495800.0,20001127.0,48.03125,49.4375,50.625,47.5625,8389600.0
734,20001129,49.5625,50.0625,50.0625,49.53125,2641200,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001127.0,48.03125,49.8125,50.625,47.5625,16495800.0,20001129.0,49.5625,49.9375,50.125,49.1875,5577600.0
735,20001130,50.0625,49.9375,50.125,49.1875,2936400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001101.0,48.125,49.9375,50.625,46.375,56927800.0,20001127.0,48.03125,49.8125,50.625,47.5625,16495800.0,20001129.0,49.5625,49.9375,50.125,49.1875,5577600.0
736,20001201,49.625,49.8125,50.15625,49.625,2528600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001127.0,48.03125,49.8125,50.625,47.5625,16495800.0,20001201.0,49.625,52.5,53.3125,49.625,14739600.0
737,20001204,49.9375,52.5,53.3125,49.71875,12211000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001204.0,49.9375,58.46875,59.5,49.71875,67703200.0,20001201.0,49.625,52.5,53.3125,49.625,14739600.0
738,20001205,53.625,58.3125,59.5,53.625,29116000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001204.0,49.9375,58.46875,59.5,49.71875,67703200.0,20001205.0,53.625,57.5625,59.5,53.625,41631200.0
739,20001206,57.71875,57.5625,58.375,57.28125,12515200,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001204.0,49.9375,58.46875,59.5,49.71875,67703200.0,20001205.0,53.625,57.5625,59.5,53.625,41631200.0
740,20001207,57.15625,57.34375,57.40625,56.25,7502400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001204.0,49.9375,58.46875,59.5,49.71875,67703200.0,20001207.0,57.15625,58.46875,58.59375,56.25,13861000.0
741,20001208,57.4375,58.46875,58.59375,56.78125,6358600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001204.0,49.9375,58.46875,59.5,49.71875,67703200.0,20001207.0,57.15625,58.46875,58.59375,56.25,13861000.0
742,20001211,57.90625,57.625,58.15625,57.25,3296600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001211.0,57.90625,56.09375,58.15625,55.09375,20293200.0,20001211.0,57.90625,56.9375,58.15625,56.8125,7413000.0
743,20001212,57.1875,56.9375,57.375,56.8125,4116400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001211.0,57.90625,56.09375,58.15625,55.09375,20293200.0,20001211.0,57.90625,56.9375,58.15625,56.8125,7413000.0
744,20001213,57.0,56.90625,57.5,56.25,2852600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001211.0,57.90625,56.09375,58.15625,55.09375,20293200.0,20001213.0,57.0,55.5,57.5,55.09375,6933800.0
745,20001214,56.53125,55.5,57.1875,55.09375,4081200,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001211.0,57.90625,56.09375,58.15625,55.09375,20293200.0,20001213.0,57.0,55.5,57.5,55.09375,6933800.0
746,20001215,56.625,56.09375,56.875,55.625,5946400,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001211.0,57.90625,56.09375,58.15625,55.09375,20293200.0,20001215.0,56.625,57.3125,57.46875,55.625,9968200.0
747,20001218,56.9375,57.3125,57.46875,56.5625,4021800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001218.0,56.9375,56.375,58.0,54.75,20973200.0,20001215.0,56.625,57.3125,57.46875,55.625,9968200.0
748,20001219,57.3125,56.875,58.0,56.3125,4642000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001218.0,56.9375,56.375,58.0,54.75,20973200.0,20001219.0,57.3125,56.46875,58.0,55.125,8480800.0
749,20001220,55.125,56.46875,56.84375,55.125,3838800,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001218.0,56.9375,56.375,58.0,54.75,20973200.0,20001219.0,57.3125,56.46875,58.0,55.125,8480800.0
750,20001221,55.75,56.34375,56.96875,54.75,4810600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001218.0,56.9375,56.375,58.0,54.75,20973200.0,20001221.0,55.75,56.375,56.96875,54.75,8470600.0
751,20001222,56.21875,56.375,56.71875,55.4375,3660000,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001218.0,56.9375,56.375,58.0,54.75,20973200.0,20001221.0,55.75,56.375,56.96875,54.75,8470600.0
752,20001226,56.6875,57.5,57.5,56.09375,1999600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001226.0,56.6875,60.25,61.46875,56.09375,11606600.0,20001226.0,56.6875,59.59375,59.6875,56.09375,4565200.0
753,20001227,57.9375,59.59375,59.6875,57.1875,2565600,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001226.0,56.6875,60.25,61.46875,56.09375,11606600.0,20001226.0,56.6875,59.59375,59.6875,56.09375,4565200.0
754,20001228,59.25,60.96875,61.46875,58.125,4287200,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001226.0,56.6875,60.25,61.46875,56.09375,11606600.0,20001228.0,59.25,60.25,61.46875,58.125,7041400.0
755,20001229,60.96875,60.25,61.46875,59.8125,2754200,MMM,20001002.0,45.96875,60.25,61.46875,41.96875,260906200.0,20001201.0,49.625,60.25,61.46875,49.625,123104800.0,20001226.0,56.6875,60.25,61.46875,56.09375,11606600.0,20001228.0,59.25,60.25,61.46875,58.125,7041400.0
756,20010102,59.0625,59.59375,60.75,58.75,4651200,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010102.0,59.0625,59.105,60.75,55.28125,25280800.0,20010102.0,59.0625,58.90625,60.75,58.1875,9405600.0
757,20010103,59.0,58.90625,59.9375,58.1875,4754400,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010102.0,59.0625,59.105,60.75,55.28125,25280800.0,20010102.0,59.0625,58.90625,60.75,58.1875,9405600.0
758,20010104,58.9375,59.5,59.75,57.78125,4060400,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010102.0,59.0625,59.105,60.75,55.28125,25280800.0,20010104.0,58.9375,57.28125,59.75,55.28125,12427400.0
759,20010105,58.5,57.28125,58.5,55.28125,8367000,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010102.0,59.0625,59.105,60.75,55.28125,25280800.0,20010104.0,58.9375,57.28125,59.75,55.28125,12427400.0
760,20010108,56.5,57.625,57.6875,54.78125,5486600,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010108.0,56.5,54.84375,57.6875,54.25,21640200.0,20010108.0,56.5,56.71875,57.6875,54.78125,9449400.0
761,20010109,57.46875,56.71875,57.59375,56.0625,3962800,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010108.0,56.5,54.84375,57.6875,54.25,21640200.0,20010108.0,56.5,56.71875,57.6875,54.78125,9449400.0
762,20010110,55.3125,56.15625,56.25,54.5,4344400,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010108.0,56.5,54.84375,57.6875,54.25,21640200.0,20010110.0,55.3125,56.0625,56.96875,54.5,8535000.0
763,20010111,56.1875,56.0625,56.96875,54.78125,4190600,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010108.0,56.5,54.84375,57.6875,54.25,21640200.0,20010110.0,55.3125,56.0625,56.96875,54.5,8535000.0
764,20010112,56.0625,54.84375,56.09375,54.25,3655800,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010108.0,56.5,54.84375,57.6875,54.25,21640200.0,20010112.0,56.0625,56.75,56.75,54.25,7903200.0
765,20010116,55.3125,56.75,56.75,55.03125,4247400,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010116.0,55.3125,53.375,56.75,52.9375,25227000.0,20010112.0,56.0625,56.75,56.75,54.25,7903200.0
766,20010117,53.25,55.0,55.0,52.9375,11552200,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010116.0,55.3125,53.375,56.75,52.9375,25227000.0,20010117.0,53.25,54.5,55.0,52.9375,16918000.0
767,20010118,55.0,54.5,55.0,53.875,5365800,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010116.0,55.3125,53.375,56.75,52.9375,25227000.0,20010117.0,53.25,54.5,55.0,52.9375,16918000.0
768,20010119,54.46875,53.375,54.46875,53.09375,4061600,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010116.0,55.3125,53.375,56.75,52.9375,25227000.0,20010119.0,54.46875,54.4375,54.5,52.71875,8114000.0
769,20010122,53.28125,54.4375,54.5,52.71875,4052400,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010122.0,53.28125,53.65625,55.84375,52.03125,18464200.0,20010119.0,54.46875,54.4375,54.5,52.71875,8114000.0
770,20010123,54.4375,55.5,55.84375,54.21875,3528800,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010122.0,53.28125,53.65625,55.84375,52.03125,18464200.0,20010123.0,54.4375,53.5625,55.84375,52.875,7231800.0
771,20010124,54.75,53.5625,55.3125,52.875,3703000,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010122.0,53.28125,53.65625,55.84375,52.03125,18464200.0,20010123.0,54.4375,53.5625,55.84375,52.875,7231800.0
772,20010125,53.5,54.75,54.90625,52.03125,4224000,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010122.0,53.28125,53.65625,55.84375,52.03125,18464200.0,20010125.0,53.5,53.65625,55.28125,52.03125,7180000.0
773,20010126,54.78125,53.65625,55.28125,53.4375,2956000,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010122.0,53.28125,53.65625,55.84375,52.03125,18464200.0,20010125.0,53.5,53.65625,55.28125,52.03125,7180000.0
774,20010129,53.655,53.645,53.9,52.935,3075400,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010129.0,53.655,54.365,56.745,52.935,18887200.0,20010129.0,53.655,55.7,56.0,52.935,7700600.0
775,20010130,53.375,55.7,56.0,53.225,4625200,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010129.0,53.655,54.365,56.745,52.935,18887200.0,20010129.0,53.655,55.7,56.0,52.935,7700600.0
776,20010131,55.705,55.325,56.45,55.205,4077800,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010102.0,59.0625,55.325,60.75,52.03125,98942800.0,20010129.0,53.655,54.365,56.745,52.935,18887200.0,20010131.0,55.705,55.775,56.745,54.755,7862400.0
777,20010201,55.45,55.775,56.745,54.755,3784600,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010129.0,53.655,54.365,56.745,52.935,18887200.0,20010131.0,55.705,55.775,56.745,54.755,7862400.0
778,20010202,55.4,54.365,55.85,53.8,3324200,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010129.0,53.655,54.365,56.745,52.935,18887200.0,20010202.0,55.4,54.885,55.85,53.8,6614800.0
779,20010205,54.15,54.885,55.82,54.15,3290600,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010205.0,54.15,55.33,57.075,54.15,13019000.0,20010202.0,55.4,54.885,55.85,53.8,6614800.0
780,20010206,55.55,55.83,56.625,55.11,3080600,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010205.0,54.15,55.33,57.075,54.15,13019000.0,20010206.0,55.55,55.94,57.075,55.11,5884200.0
781,20010207,55.55,55.94,57.075,55.55,2803600,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010205.0,54.15,55.33,57.075,54.15,13019000.0,20010206.0,55.55,55.94,57.075,55.11,5884200.0
782,20010208,56.435,56.025,56.475,55.595,2102400,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010205.0,54.15,55.33,57.075,54.15,13019000.0,20010208.0,56.435,55.33,56.475,55.22,3844200.0
783,20010209,56.15,55.33,56.155,55.22,1741800,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010205.0,54.15,55.33,57.075,54.15,13019000.0,20010208.0,56.435,55.33,56.475,55.22,3844200.0
784,20010212,55.24,56.24,56.24,55.19,2721800,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010212.0,55.24,56.61,57.7,54.505,16620800.0,20010212.0,55.24,57.07,57.7,55.19,6099000.0
785,20010213,56.24,57.07,57.7,56.1,3377200,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010212.0,55.24,56.61,57.7,54.505,16620800.0,20010212.0,55.24,57.07,57.7,55.19,6099000.0
786,20010214,57.07,55.485,57.07,54.505,4208000,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010212.0,55.24,56.61,57.7,54.505,16620800.0,20010214.0,57.07,57.375,57.45,54.505,7012200.0
787,20010215,55.425,57.375,57.45,55.025,2804200,MMM,20010102.0,59.0625,51.95,60.75,49.25,297002200.0,20010201.0,55.45,56.375,57.7,53.8,64738800.0,20010212.0,55.24,56.61,57.7,54.505,16620800.0,20010214.0,57.07,57.375,57.45,54.505,7012200.0
