open,high,low,close,volume,Date,Time
142.48,142.48,142.2,142.38,159940,20220706,14:51:00
142.37,142.52,142.37,142.4184,95441,20220706,14:52:00
142.4,142.5,142.2516,142.315,115639,20220706,14:53:00
142.31,142.33,142.22,142.24,160079,20220706,14:54:00
142.23,142.25,142.06,142.16,185065,20220706,14:55:00
142.18,142.23,142.1107,142.21,124288,20220706,14:56:00
142.21,142.28,142.12,142.25,121566,20220706,14:57:00
142.24,142.29,142.14,142.2488,161513,20220706,14:58:00
142.235,142.38,142.191,142.23,151207,20220706,14:59:00
142.21,142.42,142.175,142.29,140898,20220706,15:00:00
142.295,142.319,142.17,142.2,90960,20220706,15:01:00
142.2,142.29,142.025,142.03,101168,20220706,15:02:00
142.03,142.105,141.71,141.76,297642,20220706,15:03:00
141.75,141.83,141.65,141.8,170817,20220706,15:04:00
141.81,141.89,141.77,141.84,121182,20220706,15:05:00
141.835,141.8503,141.67,141.73,115603,20220706,15:06:00
141.725,141.75,141.61,141.6273,140291,20220706,15:07:00
141.615,141.78,141.58,141.7553,152276,20220706,15:08:00
141.75,141.77,141.58,141.58,129538,20220706,15:09:00
141.58,141.6,141.39,141.4,168005,20220706,15:10:00
141.415,141.415,141.29,141.385,220585,20220706,15:11:00
141.37,141.52,141.3224,141.44,178877,20220706,15:12:00
141.445,141.49,141.28,141.35,173046,20220706,15:13:00
141.3499,141.4,141.2701,141.3899,139168,20220706,15:14:00
141.395,141.58,141.37,141.5489,168722,20220706,15:15:00
141.54,141.73,141.48,141.7284,204893,20220706,15:16:00
141.73,141.75,141.63,141.7099,129414,20220706,15:17:00
141.7,141.79,141.665,141.75,69993,20220706,15:18:00
141.76,141.82,141.735,141.815,78707,20220706,15:19:00
141.81,141.815,141.7192,141.81,98296,20220706,15:20:00
141.81,141.948,141.78,141.8301,139777,20220706,15:21:00
141.84,141.88,141.64,141.65,159941,20220706,15:22:00
141.656,141.8,141.65,141.7787,67018,20220706,15:23:00
141.78,141.89,141.78,141.86,91270,20220706,15:24:00
141.845,141.86,141.7701,141.845,75527,20220706,15:25:00
141.84,141.84,141.63,141.69,207703,20220706,15:26:00
141.695,141.735,141.51,141.565,120886,20220706,15:27:00
141.54,141.66,141.54,141.62,54961,20220706,15:28:00
141.61,141.66,141.52,141.535,75869,20220706,15:29:00
141.53,141.5801,141.22,141.26,166761,20220706,15:30:00
141.26,141.34,141.2101,141.24,120542,20220706,15:31:00
141.23,141.34,141.11,141.12,165654,20220706,15:32:00
141.1099,141.22,141.08,141.1974,101764,20220706,15:33:00
141.21,141.32,141.17,141.31,114777,20220706,15:34:00
141.305,141.38,141.2625,141.27,92991,20220706,15:35:00
141.2763,141.4,141.27,141.39,70108,20220706,15:36:00
141.39,141.44,141.3272,141.3272,85875,20220706,15:37:00
141.325,141.4299,141.29,141.35,96024,20220706,15:38:00
141.33,141.43,141.3201,141.425,67131,20220706,15:39:00
141.42,141.44,141.3021,141.3021,62391,20220706,15:40:00
141.3,141.38,141.2429,141.2599,121395,20220706,15:41:00
141.2599,141.3459,141.1878,141.27,90191,20220706,15:42:00
141.2796,141.35,141.21,141.21,47018,20220706,15:43:00
141.22,141.3,141.19,141.215,69273,20220706,15:44:00
141.2,141.4,141.08,141.3999,159317,20220706,15:45:00
141.4,141.515,141.33,141.4984,138545,20220706,15:46:00
141.49,141.53,141.42,141.5188,79291,20220706,15:47:00
141.515,141.6,141.49,141.575,104982,20220706,15:48:00
141.59,141.63,141.515,141.515,74555,20220706,15:49:00
141.5188,141.63,141.48,141.6,92545,20220706,15:50:00
141.6,141.69,141.55,141.565,93999,20220706,15:51:00
141.56,141.63,141.46,141.555,93076,20220706,15:52:00
141.54,141.57,141.4161,141.48,75231,20220706,15:53:00
141.48,141.4877,141.34,141.4047,83175,20220706,15:54:00
141.43,141.4999,141.4,141.475,58510,20220706,15:55:00
141.49,141.6,141.47,141.55,96073,20220706,15:56:00
141.54,141.69,141.525,141.6764,77652,20220706,15:57:00
141.67,141.76,141.624,141.71,97012,20220706,15:58:00
141.71,141.76,141.65,141.7087,78438,20220706,15:59:00
141.71,141.74,141.59,141.61,72900,20220706,16:00:00
141.6,141.72,141.58,141.72,67099,20220706,16:01:00
141.71,141.75,141.63,141.71,81500,20220706,16:02:00
141.6982,141.71,141.63,141.7,45792,20220706,16:03:00
141.7,141.72,141.54,141.59,104670,20220706,16:04:00
141.605,141.69,141.538,141.5476,105600,20220706,16:05:00
141.56,141.73,141.53,141.6807,77332,20220706,16:06:00
141.68,141.89,141.67,141.83,118739,20220706,16:07:00
141.813,141.875,141.73,141.84,57084,20220706,16:08:00
141.8416,141.8465,141.66,141.82,120918,20220706,16:09:00
141.8256,141.88,141.76,141.83,77375,20220706,16:10:00
141.83,141.86,141.75,141.7676,56976,20220706,16:11:00
141.76,141.87,141.74,141.845,128007,20220706,16:12:00
141.85,141.99,141.85,141.97,110591,20220706,16:13:00
141.968,141.98,141.8957,141.965,82601,20220706,16:14:00
141.96,142.0193,141.91,141.9619,129675,20220706,16:15:00
141.95,141.95,141.86,141.92,69113,20220706,16:16:00
141.92,141.96,141.8595,141.875,40815,20220706,16:17:00
141.87,141.91,141.78,141.86,84637,20220706,16:18:00
141.855,141.8938,141.815,141.85,51525,20220706,16:19:00
141.8559,141.92,141.81,141.91,75606,20220706,16:20:00
141.9,141.925,141.795,141.805,51722,20220706,16:21:00
141.815,141.86,141.7899,141.82,44358,20220706,16:22:00
141.81,141.87,141.75,141.7633,52439,20220706,16:23:00
141.761,141.7866,141.64,141.67,119375,20220706,16:24:00
141.67,141.8,141.67,141.78,66411,20220706,16:25:00
141.77,141.87,141.77,141.81,49597,20220706,16:26:00
141.79,141.85,141.77,141.81,57669,20220706,16:27:00
141.8,141.9,141.8,141.875,54340,20220706,16:28:00
141.88,141.96,141.86,141.93,60768,20220706,16:29:00
141.93,141.97,141.86,141.915,77009,20220706,16:30:00
141.89,141.91,141.805,141.885,67965,20220706,16:31:00
141.88,141.88,141.715,141.735,36887,20220706,16:32:00
141.7257,141.81,141.71,141.7835,43230,20220706,16:33:00
141.7835,141.86,141.7835,141.835,38549,20220706,16:34:00
141.84,141.9499,141.84,141.925,54341,20220706,16:35:00
141.925,141.94,141.89,141.91,37415,20220706,16:36:00
141.905,141.97,141.9,141.92,59858,20220706,16:37:00
141.92,141.93,141.865,141.8758,41596,20220706,16:38:00
141.87,141.9,141.8228,141.87,60058,20220706,16:39:00
141.87,141.89,141.8131,141.82,36945,20220706,16:40:00
141.82,141.875,141.79,141.875,66616,20220706,16:41:00
141.88,141.99,141.87,141.975,85487,20220706,16:42:00
141.97,142.0,141.9208,141.9699,76894,20220706,16:43:00
141.965,142.07,141.94,142.025,82368,20220706,16:44:00
142.02,142.0592,141.97,142.0,72649,20220706,16:45:00
141.99,142.01,141.91,141.955,51516,20220706,16:46:00
141.9592,142.0182,141.93,141.95,47471,20220706,16:47:00
141.955,141.98,141.89,141.965,37563,20220706,16:48:00
141.9633,141.97,141.855,141.857,30417,20220706,16:49:00
141.855,141.91,141.825,141.8813,42820,20220706,16:50:00
141.885,141.929,141.79,141.815,50540,20220706,16:51:00
141.8028,141.805,141.64,141.66,75238,20220706,16:52:00
141.6699,141.76,141.6502,141.71,61201,20220706,16:53:00
141.725,141.8399,141.7164,141.8399,42061,20220706,16:54:00
141.8299,141.83,141.7701,141.785,37531,20220706,16:55:00
141.78,141.7899,141.72,141.7292,28026,20220706,16:56:00
141.74,141.82,141.74,141.82,37289,20220706,16:57:00
141.82,141.895,141.78,141.881,50726,20220706,16:58:00
141.8901,141.93,141.83,141.9,50435,20220706,16:59:00
141.9,142.0,141.875,141.99,64384,20220706,17:00:00
141.99,142.04,141.96,141.981,95395,20220706,17:01:00
141.99,142.09,141.975,142.075,79892,20220706,17:02:00
142.09,142.1,142.03,142.049,52090,20220706,17:03:00
142.05,142.1,142.0,142.035,53517,20220706,17:04:00
142.0301,142.09,142.0301,142.085,37847,20220706,17:05:00
142.085,142.18,142.0701,142.1601,94800,20220706,17:06:00
142.165,142.24,142.16,142.24,103939,20220706,17:07:00
142.235,142.33,142.185,142.29,116269,20220706,17:08:00
142.295,142.38,142.29,142.3399,73455,20220706,17:09:00
142.33,142.36,142.238,142.25,87392,20220706,17:10:00
142.26,142.3,142.245,142.3,59405,20220706,17:11:00
142.3,142.3227,142.265,142.285,101606,20220706,17:12:00
142.29,142.37,142.27,142.29,63654,20220706,17:13:00
142.3,142.35,142.275,142.325,58582,20220706,17:14:00
142.33,142.41,142.295,142.3181,71766,20220706,17:15:00
142.31,142.315,142.2,142.2199,75664,20220706,17:16:00
142.215,142.3,142.18,142.28,60484,20220706,17:17:00
142.29,142.3699,142.26,142.3264,63545,20220706,17:18:00
142.33,142.37,142.32,142.33,42378,20220706,17:19:00
142.333,142.415,142.23,142.24,75226,20220706,17:20:00
142.2499,142.275,142.17,142.23,96582,20220706,17:21:00
142.2301,142.3,142.21,142.2899,43878,20220706,17:22:00
142.2701,142.32,142.2701,142.297,40287,20220706,17:23:00
142.31,142.325,142.2696,142.275,39486,20220706,17:24:00
142.28,142.31,142.22,142.26,33903,20220706,17:25:00
142.255,142.29,142.235,142.235,27370,20220706,17:26:00
142.23,142.255,142.14,142.14,55405,20220706,17:27:00
142.14,142.22,142.1,142.2,95649,20220706,17:28:00
142.21,142.23,142.14,142.184,51112,20220706,17:29:00
142.18,142.22,142.1409,142.1409,37095,20220706,17:30:00
142.15,142.24,142.1279,142.24,53966,20220706,17:31:00
142.24,142.279,142.19,142.2099,59162,20220706,17:32:00
142.2053,142.24,142.135,142.16,28537,20220706,17:33:00
142.17,142.2179,142.1601,142.205,36224,20220706,17:34:00
142.205,142.2999,142.19,142.24,57921,20220706,17:35:00
142.24,142.29,142.1799,142.282,37384,20220706,17:36:00
142.27,142.34,142.25,142.28,70575,20220706,17:37:00
142.27,142.305,142.21,142.295,44116,20220706,17:38:00
142.29,142.325,142.25,142.2837,40297,20220706,17:39:00
142.3,142.37,142.285,142.285,41754,20220706,17:40:00
142.28,142.3,142.21,142.2399,40160,20220706,17:41:00
142.24,142.33,142.24,142.3099,52570,20220706,17:42:00
142.31,142.515,142.3,142.51,108863,20220706,17:43:00
142.51,142.53,142.41,142.4128,86988,20220706,17:44:00
142.42,142.44,142.37,142.385,67394,20220706,17:45:00
142.38,142.44,142.365,142.43,49196,20220706,17:46:00
142.44,142.51,142.3613,142.41,103730,20220706,17:47:00
142.41,142.4671,142.37,142.385,71940,20220706,17:48:00
142.385,142.4539,142.37,142.415,50807,20220706,17:49:00
142.4139,142.5,142.4001,142.4101,45861,20220706,17:50:00
142.42,142.47,142.41,142.4443,40918,20220706,17:51:00
142.445,142.4699,142.4,142.4099,54597,20220706,17:52:00
142.42,142.46,142.4099,142.4183,44988,20220706,17:53:00
142.4149,142.4645,142.41,142.4599,64592,20220706,17:54:00
142.4577,142.5,142.4054,142.445,62491,20220706,17:55:00
142.45,142.48,142.4128,142.4399,46215,20220706,17:56:00
142.44,142.5,142.43,142.5,55494,20220706,17:57:00
142.495,142.55,142.495,142.5357,89290,20220706,17:58:00
142.5368,142.54,142.435,142.44,38898,20220706,17:59:00
142.435,142.67,142.13,142.1901,329458,20220706,18:00:00
142.22,142.43,142.186,142.32,110650,20220706,18:01:00
142.34,142.52,142.09,142.45,163891,20220706,18:02:00
142.44,142.5,142.29,142.36,116090,20220706,18:03:00
142.34,142.47,142.11,142.47,139026,20220706,18:04:00
142.4799,142.98,142.45,142.845,294021,20220706,18:05:00
142.8401,143.18,142.77,143.08,268177,20220706,18:06:00
143.09,143.39,143.05,143.19,244268,20220706,18:07:00
143.1959,143.25,143.02,143.04,190465,20220706,18:08:00
143.0512,143.0798,142.71,142.85,195546,20220706,18:09:00
142.84,142.8988,142.615,142.7335,103070,20220706,18:10:00
142.72,142.72,142.21,142.32,226284,20220706,18:11:00
142.3,142.3,142.01,142.23,159724,20220706,18:12:00
142.23,142.62,142.1573,142.5501,270320,20220706,18:13:00
142.55,142.61,142.37,142.56,126419,20220706,18:14:00
142.55,142.57,142.25,142.26,83675,20220706,18:15:00
142.25,142.42,142.205,142.25,127349,20220706,18:16:00
142.28,142.3668,142.2,142.29,75821,20220706,18:17:00
142.2901,142.33,142.12,142.205,82573,20220706,18:18:00
142.204,142.22,142.04,142.0903,109310,20220706,18:19:00
142.08,142.3115,142.06,142.24,88335,20220706,18:20:00
142.24,142.32,142.18,142.18,84767,20220706,18:21:00
142.2,142.34,142.13,142.29,69514,20220706,18:22:00
142.29,142.42,142.29,142.3199,105854,20220706,18:23:00
142.34,142.35,142.22,142.2985,70939,20220706,18:24:00
142.29,142.29,142.17,142.2,48246,20220706,18:25:00
142.21,142.24,141.91,141.91,117822,20220706,18:26:00
141.91,142.56,141.86,142.51,312132,20220706,18:27:00
142.51,142.89,142.47,142.77,194569,20220706,18:28:00
142.78,143.08,142.675,143.05,241124,20220706,18:29:00
143.06,143.24,142.91,142.945,232101,20220706,18:30:00
142.95,143.12,142.865,143.0601,132662,20220706,18:31:00
143.0706,143.13,142.99,143.03,145141,20220706,18:32:00
143.07,143.38,143.06,143.23,370583,20220706,18:33:00
143.23,143.2901,143.115,143.2,123183,20220706,18:34:00
143.21,143.33,143.17,143.19,113624,20220706,18:35:00
143.1719,143.205,142.9,142.9701,166130,20220706,18:36:00
142.99,143.0116,142.83,142.98,124183,20220706,18:37:00
142.9501,143.15,142.9501,143.14,91205,20220706,18:38:00
143.13,143.28,143.0,143.045,124341,20220706,18:39:00
143.04,143.4,143.04,143.29,350979,20220706,18:40:00
143.32,143.42,143.26,143.3317,292222,20220706,18:41:00
143.32,143.3299,143.145,143.18,127062,20220706,18:42:00
143.19,143.32,143.15,143.27,104430,20220706,18:43:00
143.28,143.35,143.14,143.32,120976,20220706,18:44:00
143.3335,143.54,143.27,143.5,387296,20220706,18:45:00
143.5047,143.64,143.47,143.54,210819,20220706,18:46:00
143.53,143.5396,143.33,143.4201,217928,20220706,18:47:00
143.42,143.42,143.265,143.36,137894,20220706,18:48:00
143.35,143.35,143.24,143.25,101011,20220706,18:49:00
143.24,143.34,143.21,143.25,99518,20220706,18:50:00
143.26,143.42,143.21,143.285,102424,20220706,18:51:00
143.29,143.45,143.27,143.4399,90590,20220706,18:52:00
143.4338,143.54,143.42,143.53,113705,20220706,18:53:00
143.535,143.6,143.48,143.485,133727,20220706,18:54:00
143.48,143.56,143.3603,143.5133,104764,20220706,18:55:00
143.52,143.55,143.42,143.53,75103,20220706,18:56:00
143.53,143.53,143.431,143.46,48933,20220706,18:57:00
143.45,143.63,143.45,143.6001,176973,20220706,18:58:00
143.6072,143.63,143.56,143.615,96078,20220706,18:59:00
143.62,143.64,143.3,143.3095,125357,20220706,19:00:00
143.31,143.4,143.14,143.26,193002,20220706,19:01:00
143.26,143.29,143.1101,143.26,138506,20220706,19:02:00
143.265,143.2698,143.145,143.185,131724,20220706,19:03:00
143.1801,143.3,143.18,143.3,134001,20220706,19:04:00
143.29,143.39,143.2299,143.2299,142608,20220706,19:05:00
143.225,143.44,143.1915,143.37,142151,20220706,19:06:00
143.37,143.44,143.32,143.43,86630,20220706,19:07:00
143.42,143.43,143.3092,143.42,79109,20220706,19:08:00
143.43,143.51,143.3701,143.49,117129,20220706,19:09:00
143.5,143.59,143.42,143.5778,144868,20220706,19:10:00
143.58,143.7,143.58,143.64,194176,20220706,19:11:00
143.6312,143.66,143.479,143.48,131013,20220706,19:12:00
143.47,143.58,143.46,143.57,91085,20220706,19:13:00
143.57,143.6917,143.55,143.6699,125378,20220706,19:14:00
143.67,143.6725,143.49,143.56,118916,20220706,19:15:00
143.57,143.7,143.535,143.6501,107716,20220706,19:16:00
143.66,143.76,143.63,143.7501,186099,20220706,19:17:00
143.75,143.79,143.71,143.775,121210,20220706,19:18:00
143.77,143.8,143.72,143.795,124897,20220706,19:19:00
143.79,143.85,143.78,143.805,205780,20220706,19:20:00
143.8,143.88,143.795,143.8089,154841,20220706,19:21:00
143.808,143.88,143.79,143.8458,192989,20220706,19:22:00
143.8489,143.93,143.82,143.8786,163484,20220706,19:23:00
143.87,143.92,143.8512,143.915,106775,20220706,19:24:00
143.9126,143.93,143.79,143.8,140255,20220706,19:25:00
143.81,143.905,143.8001,143.89,93282,20220706,19:26:00
143.8864,143.9171,143.79,143.81,113314,20220706,19:27:00
143.805,143.9,143.79,143.87,89269,20220706,19:28:00
143.87,143.9071,143.83,143.8801,94645,20220706,19:29:00
143.885,143.895,143.78,143.83,144539,20220706,19:30:00
143.815,143.94,143.81,143.94,108042,20220706,19:31:00
143.935,143.96,143.9,143.9201,134997,20220706,19:32:00
143.915,144.0,143.86,143.8615,173349,20220706,19:33:00
143.86,143.99,143.84,143.95,111205,20220706,19:34:00
143.95,144.03,143.95,144.0136,552674,20220706,19:35:00
144.015,144.12,143.98,144.0357,244832,20220706,19:36:00
144.02,144.05,143.84,143.86,192309,20220706,19:37:00
143.88,143.91,143.78,143.7877,158856,20220706,19:38:00
143.78,143.84,143.75,143.776,187723,20220706,19:39:00
143.768,143.84,143.71,143.803,181205,20220706,19:40:00
143.7901,143.83,143.67,143.73,148457,20220706,19:41:00
143.735,143.77,143.67,143.735,159018,20220706,19:42:00
143.735,143.79,143.68,143.765,187354,20220706,19:43:00
143.765,143.79,143.52,143.59,252984,20220706,19:44:00
143.59,143.59,143.4,143.51,216615,20220706,19:45:00
143.515,143.58,143.4,143.412,192373,20220706,19:46:00
143.42,143.52,143.38,143.4,179542,20220706,19:47:00
143.39,143.41,143.16,143.19,280258,20220706,19:48:00
143.17,143.21,143.05,143.19,268115,20220706,19:49:00
143.2,143.34,142.75,142.93,484955,20220706,19:50:00
142.91,142.93,142.76,142.815,230619,20220706,19:51:00
142.81,142.815,142.55,142.745,357463,20220706,19:52:00
142.75,142.75,142.45,142.49,387335,20220706,19:53:00
142.49,142.68,142.365,142.505,434876,20220706,19:54:00
142.5,142.71,142.47,142.695,313967,20220706,19:55:00
142.69,142.855,142.68,142.855,294704,20220706,19:56:00
142.855,142.92,142.78,142.7801,254406,20220706,19:57:00
142.785,142.9,142.775,142.85,258084,20220706,19:58:00
142.845,142.97,142.79,142.96,856844,20220706,19:59:00
