open,high,low,close,volume,Date,Time
144.15,144.3,144.11,144.2102,136978,20220711,10:03:00
144.2185,144.2499,144.15,144.19,61731,20220711,10:04:00
144.1839,144.29,144.11,144.13,110910,20220711,10:05:00
144.13,144.29,144.09,144.175,154108,20220711,10:06:00
144.18,144.4149,144.16,144.385,206781,20220711,10:07:00
144.3842,144.5,144.32,144.38,204127,20220711,10:08:00
144.375,144.47,144.365,144.42,122448,20220711,10:09:00
144.425,144.51,144.3301,144.39,194393,20220711,10:10:00
144.38,144.66,144.36,144.592,207694,20220711,10:11:00
144.59,144.63,144.3418,144.39,159558,20220711,10:12:00
144.39,144.6,144.36,144.4908,111485,20220711,10:13:00
144.49,144.5,144.34,144.34,125947,20220711,10:14:00
144.33,144.4499,144.28,144.44,139868,20220711,10:15:00
144.455,144.73,144.44,144.6799,175264,20220711,10:16:00
144.68,144.83,144.62,144.7257,180154,20220711,10:17:00
144.74,144.761,144.54,144.6681,153132,20220711,10:18:00
144.67,144.72,144.58,144.6001,94951,20220711,10:19:00
144.59,144.715,144.53,144.6101,132363,20220711,10:20:00
144.62,144.68,144.42,144.43,156269,20220711,10:21:00
144.42,144.47,144.31,144.34,164082,20220711,10:22:00
144.34,144.51,144.3348,144.47,108144,20220711,10:23:00
144.46,144.64,144.4501,144.5995,107402,20220711,10:24:00
144.59,144.81,144.5501,144.76,156502,20220711,10:25:00
144.7608,144.93,144.73,144.9,179927,20220711,10:26:00
144.91,144.93,144.84,144.8501,142973,20220711,10:27:00
144.85,144.97,144.79,144.88,120685,20220711,10:28:00
144.88,145.03,144.8641,144.99,109050,20220711,10:29:00
144.98,145.15,144.9309,145.1,154964,20220711,10:30:00
145.13,145.29,145.08,145.265,159502,20220711,10:31:00
145.26,145.343,145.2,145.2348,141474,20220711,10:32:00
145.2344,145.24,145.16,145.21,116200,20220711,10:33:00
145.21,145.3,145.195,145.3,102615,20220711,10:34:00
145.31,145.32,145.14,145.175,130992,20220711,10:35:00
145.18,145.28,145.16,145.24,89803,20220711,10:36:00
145.22,145.29,145.1701,145.27,99294,20220711,10:37:00
145.28,145.39,145.21,145.265,192435,20220711,10:38:00
145.265,145.356,145.265,145.32,145310,20220711,10:39:00
145.3101,145.49,145.3,145.46,144346,20220711,10:40:00
145.4601,145.625,145.4601,145.5625,178389,20220711,10:41:00
145.5601,145.61,145.45,145.465,151718,20220711,10:42:00
145.46,145.5,145.4,145.43,93430,20220711,10:43:00
145.43,145.555,145.38,145.52,91953,20220711,10:44:00
145.53,145.62,145.36,145.405,158267,20220711,10:45:00
145.4013,145.42,145.335,145.3721,103189,20220711,10:46:00
145.385,145.436,145.32,145.3723,74320,20220711,10:47:00
145.36,145.4254,145.34,145.4254,74013,20220711,10:48:00
145.43,145.495,145.35,145.4212,104644,20220711,10:49:00
145.42,145.445,145.315,145.35,139620,20220711,10:50:00
145.34,145.49,145.29,145.44,158288,20220711,10:51:00
145.46,145.5,145.37,145.395,84515,20220711,10:52:00
145.39,145.43,145.29,145.32,49991,20220711,10:53:00
145.32,145.33,145.16,145.245,121335,20220711,10:54:00
145.244,145.2757,145.16,145.1912,115687,20220711,10:55:00
145.18,145.19,145.04,145.12,129600,20220711,10:56:00
145.1223,145.29,145.09,145.2334,129709,20220711,10:57:00
145.225,145.29,145.16,145.205,51886,20220711,10:58:00
145.2,145.2192,145.05,145.065,82028,20220711,10:59:00
145.06,145.1396,145.05,145.13,74493,20220711,11:00:00
145.1201,145.2699,145.12,145.215,109218,20220711,11:01:00
145.215,145.2299,145.1,145.1,76869,20220711,11:02:00
145.1,145.1099,144.9208,144.94,159253,20220711,11:03:00
144.93,145.0399,144.91,145.0129,108889,20220711,11:04:00
145.02,145.0699,144.9501,145.02,120161,20220711,11:05:00
145.04,145.16,144.98,145.1113,86574,20220711,11:06:00
145.12,145.2,145.09,145.14,59790,20220711,11:07:00
145.1405,145.47,145.1405,145.4617,131083,20220711,11:08:00
145.4692,145.56,145.43,145.5267,117001,20220711,11:09:00
145.53,145.53,145.435,145.51,107468,20220711,11:10:00
145.5104,145.5513,145.43,145.5478,102779,20220711,11:11:00
145.56,145.65,145.49,145.625,167528,20220711,11:12:00
145.63,145.65,145.45,145.46,136922,20220711,11:13:00
145.4585,145.57,145.4343,145.465,120635,20220711,11:14:00
145.46,145.625,145.46,145.59,121994,20220711,11:15:00
145.5899,145.66,145.57,145.58,101650,20220711,11:16:00
145.57,145.66,145.53,145.57,85483,20220711,11:17:00
145.5716,145.5883,145.47,145.5306,102525,20220711,11:18:00
145.53,145.54,145.38,145.43,96156,20220711,11:19:00
145.44,145.48,145.35,145.43,62445,20220711,11:20:00
145.425,145.6399,145.42,145.52,99138,20220711,11:21:00
145.515,145.56,145.45,145.495,84028,20220711,11:22:00
145.495,145.5,145.28,145.332,119901,20220711,11:23:00
145.34,145.39,145.32,145.34,103020,20220711,11:24:00
145.33,145.395,145.29,145.33,74498,20220711,11:25:00
145.33,145.45,145.29,145.305,100406,20220711,11:26:00
145.31,145.4399,145.2601,145.305,96608,20220711,11:27:00
145.31,145.42,145.29,145.41,138788,20220711,11:28:00
145.41,145.46,145.369,145.39,82848,20220711,11:29:00
145.4,145.49,145.3001,145.3147,122808,20220711,11:30:00
145.33,145.44,145.2869,145.385,88837,20220711,11:31:00
145.38,145.38,145.19,145.21,101494,20220711,11:32:00
145.2138,145.2175,145.1,145.17,80391,20220711,11:33:00
145.17,145.175,145.0756,145.0756,77298,20220711,11:34:00
145.08,145.225,145.07,145.19,78144,20220711,11:35:00
145.22,145.265,145.12,145.155,56113,20220711,11:36:00
145.15,145.2863,145.03,145.245,104926,20220711,11:37:00
145.2412,145.3477,145.24,145.34,132252,20220711,11:38:00
145.34,145.489,145.27,145.285,87413,20220711,11:39:00
145.2701,145.359,145.205,145.262,50272,20220711,11:40:00
145.2699,145.271,145.2081,145.221,50586,20220711,11:41:00
145.225,145.26,145.15,145.23,65543,20220711,11:42:00
145.22,145.32,145.1925,145.2651,61998,20220711,11:43:00
145.285,145.32,145.161,145.305,72589,20220711,11:44:00
145.32,145.33,145.21,145.24,42421,20220711,11:45:00
145.24,145.27,145.09,145.1342,67174,20220711,11:46:00
145.13,145.1342,144.93,144.9499,113942,20220711,11:47:00
144.95,145.08,144.94,145.0499,79278,20220711,11:48:00
145.04,145.098,144.98,145.04,74108,20220711,11:49:00
145.03,145.06,144.9701,145.0,49338,20220711,11:50:00
144.9976,145.03,144.95,144.98,55930,20220711,11:51:00
144.99,145.09,144.94,145.015,117435,20220711,11:52:00
145.0,145.04,144.96,145.025,60848,20220711,11:53:00
145.03,145.03,144.97,144.99,37185,20220711,11:54:00
144.98,145.08,144.94,145.07,91138,20220711,11:55:00
145.065,145.1301,145.05,145.11,74608,20220711,11:56:00
145.11,145.115,145.02,145.035,55247,20220711,11:57:00
145.03,145.2183,145.03,145.1815,74217,20220711,11:58:00
145.19,145.2291,145.1199,145.15,52988,20220711,11:59:00
145.15,145.245,145.0901,145.0998,57997,20220711,12:00:00
145.095,145.1262,145.05,145.1087,46709,20220711,12:01:00
145.1099,145.1601,145.09,145.1,27832,20220711,12:02:00
145.1,145.1053,145.0,145.0749,53646,20220711,12:03:00
145.075,145.16,145.06,145.155,37415,20220711,12:04:00
145.15,145.18,145.1001,145.1642,42961,20220711,12:05:00
145.19,145.23,145.16,145.205,60026,20220711,12:06:00
145.21,145.23,145.0503,145.0683,75516,20220711,12:07:00
145.065,145.17,145.05,145.15,49859,20220711,12:08:00
145.1499,145.24,145.14,145.225,106013,20220711,12:09:00
145.22,145.405,145.1957,145.34,128049,20220711,12:10:00
145.3337,145.46,145.32,145.365,84088,20220711,12:11:00
145.3605,145.39,145.31,145.39,51464,20220711,12:12:00
145.39,145.4,145.33,145.34,57774,20220711,12:13:00
145.33,145.41,145.33,145.3902,44707,20220711,12:14:00
145.39,145.43,145.36,145.4201,50439,20220711,12:15:00
145.43,145.46,145.37,145.405,68053,20220711,12:16:00
145.4005,145.4149,145.37,145.4001,36176,20220711,12:17:00
145.41,145.49,145.38,145.38,94937,20220711,12:18:00
145.3899,145.45,145.37,145.375,124937,20220711,12:19:00
145.37,145.3901,145.32,145.33,63223,20220711,12:20:00
145.3283,145.35,145.26,145.315,50647,20220711,12:21:00
145.31,145.315,145.1602,145.18,53271,20220711,12:22:00
145.185,145.2199,145.13,145.17,81933,20220711,12:23:00
145.18,145.3,145.165,145.3,69348,20220711,12:24:00
145.2941,145.3284,145.2501,145.2805,66736,20220711,12:25:00
145.275,145.37,145.27,145.33,65411,20220711,12:26:00
145.35,145.385,145.34,145.37,31054,20220711,12:27:00
145.3612,145.4,145.34,145.34,65470,20220711,12:28:00
145.345,145.4,145.32,145.3707,70427,20220711,12:29:00
145.38,145.38,145.29,145.295,51646,20220711,12:30:00
145.3,145.38,145.285,145.375,41281,20220711,12:31:00
145.375,145.4099,145.34,145.39,60168,20220711,12:32:00
145.39,145.4374,145.37,145.41,69356,20220711,12:33:00
145.4099,145.435,145.36,145.43,43025,20220711,12:34:00
145.43,145.56,145.42,145.5252,121058,20220711,12:35:00
145.53,145.54,145.48,145.51,65227,20220711,12:36:00
145.505,145.5142,145.42,145.48,76123,20220711,12:37:00
145.48,145.58,145.475,145.5679,50681,20220711,12:38:00
145.5691,145.64,145.525,145.585,89841,20220711,12:39:00
145.59,145.6169,145.53,145.55,79303,20220711,12:40:00
145.555,145.5799,145.5,145.54,55041,20220711,12:41:00
145.53,145.54,145.48,145.5111,43679,20220711,12:42:00
145.51,145.515,145.445,145.45,43397,20220711,12:43:00
145.455,145.4899,145.4004,145.4897,51795,20220711,12:44:00
145.4837,145.5093,145.34,145.3813,71594,20220711,12:45:00
145.385,145.42,145.37,145.3842,33329,20220711,12:46:00
145.38,145.45,145.35,145.43,48379,20220711,12:47:00
145.43,145.47,145.401,145.435,80958,20220711,12:48:00
145.44,145.44,145.37,145.3933,21511,20220711,12:49:00
145.3928,145.43,145.3,145.315,69478,20220711,12:50:00
145.31,145.345,145.26,145.3,70197,20220711,12:51:00
145.305,145.37,145.285,145.331,50253,20220711,12:52:00
145.34,145.36,145.28,145.28,44787,20220711,12:53:00
145.28,145.38,145.265,145.3432,56058,20220711,12:54:00
145.34,145.46,145.34,145.4,97284,20220711,12:55:00
145.395,145.41,145.34,145.39,55471,20220711,12:56:00
145.39,145.44,145.34,145.42,49269,20220711,12:57:00
145.4299,145.52,145.404,145.4657,60705,20220711,12:58:00
145.468,145.54,145.468,145.485,53121,20220711,12:59:00
145.48,145.55,145.48,145.5,60104,20220711,13:00:00
145.49,145.51,145.44,145.46,55522,20220711,13:01:00
145.47,145.6101,145.46,145.5801,81675,20220711,13:02:00
145.59,145.86,145.5304,145.76,194424,20220711,13:03:00
145.76,145.8,145.69,145.7109,82893,20220711,13:04:00
145.715,145.7599,145.68,145.7099,75714,20220711,13:05:00
145.7,145.8,145.65,145.77,113898,20220711,13:06:00
145.79,145.8799,145.76,145.85,81789,20220711,13:07:00
145.8517,145.89,145.79,145.8557,73634,20220711,13:08:00
145.86,145.99,145.86,145.9342,126571,20220711,13:09:00
145.935,146.045,145.91,145.965,127939,20220711,13:10:00
145.965,146.01,145.96,145.9799,78494,20220711,13:11:00
145.975,146.07,145.975,146.07,103362,20220711,13:12:00
146.0766,146.09,146.02,146.055,78673,20220711,13:13:00
146.05,146.06,145.9201,145.9303,81898,20220711,13:14:00
